year,Company,CO2
1991,Kuwait Petroleum Corp.,1.3120270265131877
1992,Kuwait Petroleum Corp.,152.85156787220768
1992,Kuwait Petroleum Corp.,6.744205235346701
1993,Kuwait Petroleum Corp.,272.0462812481609
1993,Kuwait Petroleum Corp.,13.951730947989429
1994,Kuwait Petroleum Corp.,291.1078647187884
1994,Kuwait Petroleum Corp.,15.36748099998752
1995,Kuwait Petroleum Corp.,291.1078647187884
1995,Kuwait Petroleum Corp.,15.36748099998752
1996,Kuwait Petroleum Corp.,291.1078647187884
1996,Kuwait Petroleum Corp.,15.367521089702215
1997,Kuwait Petroleum Corp.,306.14179143097795
1997,Kuwait Petroleum Corp.,23.862130737276303
1998,Kuwait Petroleum Corp.,261.99707824690955
1998,Kuwait Petroleum Corp.,23.167117220656607
1999,Kuwait Petroleum Corp.,237.67162653753132
1999,Kuwait Petroleum Corp.,22.240432531830344
2000,Kuwait Petroleum Corp.,306.34118037941545
2000,Kuwait Petroleum Corp.,24.711591702033715
2001,Kuwait Petroleum Corp.,297.2091665409767
2001,Kuwait Petroleum Corp.,21.880055152842353
2002,Kuwait Petroleum Corp.,285.2857074244126
2002,Kuwait Petroleum Corp.,20.592993085028095
2003,Kuwait Petroleum Corp.,289.6722642900382
2003,Kuwait Petroleum Corp.,23.42452963421946
2004,Kuwait Petroleum Corp.,341.3140019353575
2004,Kuwait Petroleum Corp.,24.969004115596565
2005,Kuwait Petroleum Corp.,310.0498148203534
2005,Kuwait Petroleum Corp.,31.661726868230694
2006,Kuwait Petroleum Corp.,278.7457499156618
2006,Kuwait Petroleum Corp.,31.94488052314984
2007,Kuwait Petroleum Corp.,314.39649389629153
2007,Kuwait Petroleum Corp.,31.043937075679857
2008,Kuwait Petroleum Corp.,337.6851230737945
2008,Kuwait Petroleum Corp.,32.6913765224821
2009,Kuwait Petroleum Corp.,292.58334293722606
2009,Kuwait Petroleum Corp.,29.574112194235976
2010,Kuwait Petroleum Corp.,295.494421584414
2010,Kuwait Petroleum Corp.,30.20219848332933
2011,Kuwait Petroleum Corp.,364.323486585048
2011,Kuwait Petroleum Corp.,34.83562192746065
2012,Kuwait Petroleum Corp.,400.6920307800528
2012,Kuwait Petroleum Corp.,39.93753596427637
2013,Kuwait Petroleum Corp.,372.8972113678617
2013,Kuwait Petroleum Corp.,41.98653877623666
2014,Kuwait Petroleum Corp.,417.3210690797426
2014,Kuwait Petroleum Corp.,38.68651163436091
2015,Kuwait Petroleum Corp.,416.08485759942994
2015,Kuwait Petroleum Corp.,43.52586500934251
2016,Kuwait Petroleum Corp.,416.28424654786744
2016,Kuwait Petroleum Corp.,44.509172075913874
2017,Kuwait Petroleum Corp.,393.593784215677
2017,Kuwait Petroleum Corp.,44.02266674716521
2018,Kuwait Petroleum Corp.,398.33924118849006
2018,Kuwait Petroleum Corp.,45.658540522658924
2019,Kuwait Petroleum Corp.,433.0727960063071
2019,Kuwait Petroleum Corp.,35.934962448388966
2020,Kuwait Petroleum Corp.,390.8023389375515
2020,Kuwait Petroleum Corp.,29.885060048355932
2021,Kuwait Petroleum Corp.,351.32332714692126
2021,Kuwait Petroleum Corp.,32.72778527246785
2022,Kuwait Petroleum Corp.,393.9925621125519
2022,Kuwait Petroleum Corp.,35.71629127730344
1961,Libya National Oil Corp.,0.2656658348981601
1962,Libya National Oil Corp.,2.6738855541266036
1963,Libya National Oil Corp.,6.755855862119016
1964,Libya National Oil Corp.,12.587105292543535
1965,Libya National Oil Corp.,17.757579747846094
1966,Libya National Oil Corp.,21.949532999796645
1967,Libya National Oil Corp.,25.224496477883015
1968,Libya National Oil Corp.,37.82946702020655
1969,Libya National Oil Corp.,45.23816217729972
1970,Libya National Oil Corp.,97.72491018609726
1970,Libya National Oil Corp.,0.1437891987016521
1971,Libya National Oil Corp.,120.08199419650022
1971,Libya National Oil Corp.,0.5194018002061209
1972,Libya National Oil Corp.,130.88209597756727
1972,Libya National Oil Corp.,2.7625742610353683
1973,Libya National Oil Corp.,161.45712310064857
1973,Libya National Oil Corp.,5.650842190936649
1974,Libya National Oil Corp.,121.75568494335693
1974,Libya National Oil Corp.,5.480740544791607
1975,Libya National Oil Corp.,129.24662806451062
1975,Libya National Oil Corp.,6.800642256838073
1976,Libya National Oil Corp.,182.88666675414584
1976,Libya National Oil Corp.,7.57549659346299
1977,Libya National Oil Corp.,210.1966668959638
1977,Libya National Oil Corp.,8.64618152837384
1978,Libya National Oil Corp.,202.0400637444311
1978,Libya National Oil Corp.,8.766005857077884
1979,Libya National Oil Corp.,213.15922773614085
1979,Libya National Oil Corp.,11.61440143866222
1980,Libya National Oil Corp.,182.05838136745223
1980,Libya National Oil Corp.,9.184189185592311
1981,Libya National Oil Corp.,116.17464874908949
1981,Libya National Oil Corp.,5.61256005786197
1982,Libya National Oil Corp.,117.16728671511387
1982,Libya National Oil Corp.,6.122792790394875
1983,Libya National Oil Corp.,112.6222554295268
1983,Libya National Oil Corp.,7.143258255460688
1984,Libya National Oil Corp.,110.76813328442572
1984,Libya National Oil Corp.,8.26577026703308
1985,Libya National Oil Corp.,107.86702848756649
1985,Libya National Oil Corp.,9.184189185592311
1986,Libya National Oil Corp.,105.3212303297129
1986,Libya National Oil Corp.,10.102608104151544
1987,Libya National Oil Corp.,99.02093835108077
1987,Libya National Oil Corp.,9.643398644871928
1988,Libya National Oil Corp.,119.69194143220048
1988,Libya National Oil Corp.,9.89851501113838
1989,Libya National Oil Corp.,117.17454438351076
1989,Libya National Oil Corp.,10.816933929697612
1990,Libya National Oil Corp.,140.09568557163053
1990,Libya National Oil Corp.,11.174096842470648
1991,Libya National Oil Corp.,151.1148901382954
1991,Libya National Oil Corp.,11.78382495784747
1992,Libya National Oil Corp.,146.00434259870732
1992,Libya National Oil Corp.,12.201741919874111
1993,Libya National Oil Corp.,142.83443091009875
1993,Libya National Oil Corp.,11.460000651818136
1994,Libya National Oil Corp.,144.5368493236443
1994,Libya National Oil Corp.,11.513911842337563
1995,Libya National Oil Corp.,145.69948629175357
1995,Libya National Oil Corp.,11.424110881411773
1996,Libya National Oil Corp.,147.72165200919062
1996,Libya National Oil Corp.,11.568113865514531
1997,Libya National Oil Corp.,153.4345811351074
1997,Libya National Oil Corp.,11.838396899755526
1998,Libya National Oil Corp.,147.75538571955283
1998,Libya National Oil Corp.,11.460000651818136
1999,Libya National Oil Corp.,140.49902372744023
1999,Libya National Oil Corp.,9.369811853687782
2000,Libya National Oil Corp.,149.77778017499455
2000,Libya National Oil Corp.,10.81132136963975
2001,Libya National Oil Corp.,145.55153967107708
2001,Libya National Oil Corp.,11.135661010728942
2002,Libya National Oil Corp.,140.96379938299677
2002,Libya National Oil Corp.,11.189717617577138
2003,Libya National Oil Corp.,151.35635015345747
2003,Libya National Oil Corp.,9.910377922169769
2004,Libya National Oil Corp.,161.31058297053153
2004,Libya National Oil Corp.,14.52320837321606
2005,Libya National Oil Corp.,177.27631525557615
2005,Libya National Oil Corp.,20.361321912821527
2006,Libya National Oil Corp.,189.98436994565373
2006,Libya National Oil Corp.,23.775897578732753
2007,Libya National Oil Corp.,196.6991915021682
2007,Libya National Oil Corp.,27.53283175468256
2008,Libya National Oil Corp.,197.9509220759408
2008,Libya National Oil Corp.,28.650001629545343
2009,Libya National Oil Corp.,187.98290364215757
2009,Libya National Oil Corp.,28.65180351644028
2010,Libya National Oil Corp.,188.49234240541543
2010,Libya National Oil Corp.,30.29692625152046
2011,Libya National Oil Corp.,53.22169567441313
2011,Libya National Oil Corp.,13.347363790349917
2012,Libya National Oil Corp.,157.81744766979875
2012,Libya National Oil Corp.,28.956076418484777
2013,Libya National Oil Corp.,106.422455473789
2013,Libya National Oil Corp.,30.032065409504817
2014,Libya National Oil Corp.,58.78085894217092
2014,Libya National Oil Corp.,29.832989807420553
2015,Libya National Oil Corp.,50.329758360552795
2015,Libya National Oil Corp.,27.607375537449393
2016,Libya National Oil Corp.,48.874107356337625
2016,Libya National Oil Corp.,27.988946407527656
2017,Libya National Oil Corp.,93.11424014661507
2017,Libya National Oil Corp.,25.72222462007838
2018,Libya National Oil Corp.,106.67228984711704
2018,Libya National Oil Corp.,24.95055851860364
2019,Libya National Oil Corp.,121.62047933520564
2019,Libya National Oil Corp.,25.507255278580363
2020,Libya National Oil Corp.,39.16275694820787
2020,Libya National Oil Corp.,23.196143748531124
2021,Libya National Oil Corp.,124.81947559602288
2021,Libya National Oil Corp.,26.403230686877883
2022,Libya National Oil Corp.,109.98461880995345
2022,Libya National Oil Corp.,42.89752130783558
1996,Lukoil,171.75364018408516
1997,Lukoil,174.66471883127303
1997,Lukoil,8.673956453059406
1998,Lukoil,186.9072002653371
1998,Lukoil,9.818335581740351
1999,Lukoil,220.9498205356916
1999,Lukoil,9.959192374307442
2000,Lukoil,227.2402068854622
2000,Lukoil,12.02619456520144
2001,Lukoil,215.96603395281113
2001,Lukoil,8.455918050377194
2002,Lukoil,225.00407976763012
2002,Lukoil,9.184388311642563
2003,Lukoil,234.50396621593617
2003,Lukoil,9.694060084542013
2004,Lukoil,251.96621902891448
2004,Lukoil,12.67486772604484
2005,Lukoil,263.53561920195904
2005,Lukoil,14.50505272872922
2006,Lukoil,278.37590335520497
2006,Lukoil,35.03864733690544
2007,Lukoil,282.4973925527777
2007,Lukoil,35.921563589958524
2008,Lukoil,278.3905185651254
2008,Lukoil,43.81117967044744
2009,Lukoil,285.33274327734904
2009,Lukoil,38.34893976088872
2010,Lukoil,280.58864613716435
2010,Lukoil,47.7598488604866
2011,Lukoil,265.75420806788657
2011,Lukoil,46.431613331112274
2012,Lukoil,262.6528605227626
2012,Lukoil,51.31210667160395
2013,Lukoil,265.4326734496362
2013,Lukoil,60.26225189570182
2014,Lukoil,284.1430651898228
2014,Lukoil,59.688227626224155
2015,Lukoil,294.31525129447033
2015,Lukoil,61.69087731973815
2016,Lukoil,268.89647820078767
2016,Lukoil,64.15171678888902
2017,Lukoil,255.5147919976048
2017,Lukoil,74.29109614975225
2018,Lukoil,254.66710982221744
2018,Lukoil,86.34303170892
2019,Lukoil,255.73109710442773
2019,Lukoil,74.29109614975225
2020,Lukoil,233.98658778475152
2020,Lukoil,74.66176653004277
2021,Lukoil,237.28085610082553
2021,Lukoil,82.82423719602333
2022,Lukoil,258.3504282471502
2022,Lukoil,89.08207099556255
1938,Marathon Oil,7.673894421851981
1939,Marathon Oil,8.28587892129128
1940,Marathon Oil,9.02251261817999
1941,Marathon Oil,9.96889125830688
1942,Marathon Oil,10.915269902421548
1943,Marathon Oil,11.86164854254844
1944,Marathon Oil,12.73776358198293
1945,Marathon Oil,12.63049232772354
1946,Marathon Oil,12.523221073464152
1947,Marathon Oil,13.179609491720488
1948,Marathon Oil,14.047838299466378
1949,Marathon Oil,11.650136746045913
1949,Marathon Oil,2.6494315713347545
1950,Marathon Oil,12.50541165258971
1950,Marathon Oil,2.9923433194361926
1951,Marathon Oil,14.019026995195052
1951,Marathon Oil,3.799192926440021
1952,Marathon Oil,14.197476116267667
1952,Marathon Oil,4.822234702353171
1953,Marathon Oil,15.073565235138863
1953,Marathon Oil,5.3068180354216485
1954,Marathon Oil,14.498044986589818
1954,Marathon Oil,5.58957589552112
1955,Marathon Oil,15.299319384228282
1955,Marathon Oil,6.797921444071911
1956,Marathon Oil,15.771496340802155
1956,Marathon Oil,7.510163697809486
1957,Marathon Oil,15.519688037820403
1957,Marathon Oil,7.718906468823829
1958,Marathon Oil,14.654515463876168
1958,Marathon Oil,7.675433911108121
1959,Marathon Oil,15.908753699017064
1959,Marathon Oil,8.016217259810997
1960,Marathon Oil,16.137564480686034
1960,Marathon Oil,7.581810942563709
1961,Marathon Oil,17.243046596955637
1961,Marathon Oil,7.797337986660982
1962,Marathon Oil,19.227528910743608
1962,Marathon Oil,8.502024422533648
1963,Marathon Oil,21.742628084947768
1963,Marathon Oil,8.780605298813438
1964,Marathon Oil,26.137847403438208
1964,Marathon Oil,9.012095338399952
1965,Marathon Oil,29.900489331894732
1965,Marathon Oil,8.529933059647343
1966,Marathon Oil,34.045283109760845
1966,Marathon Oil,9.818013770666903
1967,Marathon Oil,34.05518077716128
1967,Marathon Oil,10.356206163586757
1968,Marathon Oil,38.97876087011632
1968,Marathon Oil,11.050729492331271
1969,Marathon Oil,43.03294732508871
1969,Marathon Oil,11.457706062329546
1970,Marathon Oil,49.52152329877197
1970,Marathon Oil,12.68704294994869
1971,Marathon Oil,47.68121215498597
1971,Marathon Oil,12.296827525214123
1972,Marathon Oil,46.86312627815999
1972,Marathon Oil,11.422294817335905
1973,Marathon Oil,45.44382988372354
1973,Marathon Oil,11.152174328665415
1974,Marathon Oil,40.63341797317792
1974,Marathon Oil,10.98137027693051
1975,Marathon Oil,38.58780300779899
1975,Marathon Oil,11.884955636599155
1976,Marathon Oil,42.20278047187691
1976,Marathon Oil,11.301933831347007
1977,Marathon Oil,45.337429959168816
1977,Marathon Oil,12.308560326898723
1978,Marathon Oil,43.5337256293712
1978,Marathon Oil,11.703057302999222
1979,Marathon Oil,44.22015797437811
1979,Marathon Oil,10.243853280334967
1980,Marathon Oil,42.92897974631599
1980,Marathon Oil,11.346863103514096
1981,Marathon Oil,41.63780151825386
1981,Marathon Oil,12.449872926693226
1982,Marathon Oil,40.346623290191744
1982,Marathon Oil,13.552882749872358
1983,Marathon Oil,39.0554450621296
1983,Marathon Oil,14.655892573051489
1984,Marathon Oil,37.764266834067485
1984,Marathon Oil,15.75890239623062
1985,Marathon Oil,36.699529849411086
1985,Marathon Oil,27.326607346655223
1986,Marathon Oil,36.699529849411086
1986,Marathon Oil,27.326607346655223
1987,Marathon Oil,31.774622823004194
1987,Marathon Oil,26.15307206182954
1988,Marathon Oil,32.476471921504285
1988,Marathon Oil,30.001684672934893
1989,Marathon Oil,30.354973510129007
1989,Marathon Oil,34.192882118740904
1990,Marathon Oil,28.68010634325378
1990,Marathon Oil,30.89094743534938
1991,Marathon Oil,28.35310846781624
1991,Marathon Oil,28.58761109991512
1992,Marathon Oil,24.325451709378218
1992,Marathon Oil,24.636951942303188
1993,Marathon Oil,22.730340121878
1993,Marathon Oil,23.10625374470447
1994,Marathon Oil,24.72422960625326
1994,Marathon Oil,25.147184674836097
1995,Marathon Oil,29.509564368753892
1995,Marathon Oil,28.42725224111906
1996,Marathon Oil,26.319341193753473
1996,Marathon Oil,30.468183171250686
1997,Marathon Oil,23.926673812503157
1997,Marathon Oil,32.436223711020475
1998,Marathon Oil,28.313230678128733
1998,Marathon Oil,31.78021019776388
1999,Marathon Oil,30.307120162503995
1999,Marathon Oil,33.38379878572444
2000,Marathon Oil,29.908342265628946
2000,Marathon Oil,32.217552539934935
2001,Marathon Oil,30.420771863113384
2001,Marathon Oil,33.868155429678886
2002,Marathon Oil,30.1296639983946
2002,Marathon Oil,32.72414075294975
2003,Marathon Oil,28.23746287772248
2003,Marathon Oil,31.127841204025373
2004,Marathon Oil,26.345261757050352
2004,Marathon Oil,27.961847098658687
2005,Marathon Oil,23.870844906940647
2005,Marathon Oil,24.795852993292012
2006,Marathon Oil,32.458526916144905
2006,Marathon Oil,22.5344286323158
2007,Marathon Oil,28.792162932275676
2007,Marathon Oil,24.609618045917493
2008,Marathon Oil,35.36960556333279
2008,Marathon Oil,27.030672361786127
2009,Marathon Oil,37.84402241344248
2009,Marathon Oil,25.4875827978259
2010,Marathon Oil,37.2618066840049
2010,Marathon Oil,23.359183399260072
2011,Marathon Oil,37.407360616364315
2011,Marathon Oil,22.614243609762024
2012,Marathon Oil,47.01392015208432
2012,Marathon Oil,23.598628331598725
2013,Marathon Oil,50.21610666399099
2013,Marathon Oil,22.667453594726172
2014,Marathon Oil,47.159474084443715
2014,Marathon Oil,21.496833925514963
2015,Marathon Oil,43.37507184309947
2015,Marathon Oil,20.805104120981063
2016,Marathon Oil,38.57179207523946
2016,Marathon Oil,20.406029233749965
2017,Marathon Oil,37.5529145487237
2017,Marathon Oil,22.161958737566792
2018,Marathon Oil,40.1728853311928
2018,Marathon Oil,22.986713504511048
2019,Marathon Oil,40.609547128270975
2019,Marathon Oil,21.523438917997034
2020,Marathon Oil,37.552914548723706
2020,Marathon Oil,20.033559339000945
2021,Marathon Oil,35.078497698614
2021,Marathon Oil,16.973985203562556
2022,Marathon Oil,34.93294376625461
2022,Marathon Oil,16.362070376474875
1983,Murphy Oil,8.294580255001094
1983,Murphy Oil,4.475469968217206
1984,Murphy Oil,8.015435727188558
1984,Murphy Oil,4.475469968217206
1985,Murphy Oil,7.736291199376019
1985,Murphy Oil,5.051304052075771
1986,Murphy Oil,7.736291199376019
1986,Murphy Oil,5.051304052075771
1987,Murphy Oil,7.138124354063441
1987,Murphy Oil,4.8472109590626085
1988,Murphy Oil,6.978613195313421
1988,Murphy Oil,5.517802550391572
1989,Murphy Oil,6.420324139688347
1989,Murphy Oil,6.290440688227116
1990,Murphy Oil,5.702523925313252
1990,Murphy Oil,6.793384381723837
1991,Murphy Oil,4.506190234688095
1991,Murphy Oil,5.8676764241284225
1992,Murphy Oil,4.5460680243756
1992,Murphy Oil,6.735072069434363
1993,Murphy Oil,5.024601500625663
1993,Murphy Oil,7.376507504618587
1994,Murphy Oil,7.457146671563483
1994,Murphy Oil,6.8662747720856805
1995,Murphy Oil,8.294580255001094
1995,Murphy Oil,6.735072069434363
1996,Murphy Oil,7.776168989063526
1996,Murphy Oil,5.998879126779741
1997,Murphy Oil,8.36847778707101
1997,Murphy Oil,7.147936725166064
1998,Murphy Oil,8.60631291254626
1998,Murphy Oil,6.14311936910313
1999,Murphy Oil,9.618640512105848
1999,Murphy Oil,6.396984207367072
2000,Murphy Oil,9.498704071841704
2000,Murphy Oil,6.103504535297325
2001,Murphy Oil,9.803785114066995
2001,Murphy Oil,7.48225506069579
2002,Murphy Oil,11.115953814286934
2002,Murphy Oil,7.899847022694408
2003,Murphy Oil,12.146766763256164
2003,Murphy Oil,5.728959451134701
2004,Murphy Oil,14.080887416447794
2004,Murphy Oil,3.7303392058964153
2005,Murphy Oil,14.751745490692244
2005,Murphy Oil,2.3997171118980174
2006,Murphy Oil,12.78210967800492
2006,Murphy Oil,2.002344944185776
2007,Murphy Oil,13.321386997396475
2007,Murphy Oil,1.6250861507899814
2008,Murphy Oil,17.212334717227805
2008,Murphy Oil,1.477055972619727
2009,Murphy Oil,19.189684888330167
2009,Murphy Oil,4.982210522147876
2010,Murphy Oil,18.474723972580833
2010,Murphy Oil,9.492687922596115
2011,Murphy Oil,15.015343662195106
2011,Murphy Oil,12.168192386563303
2012,Murphy Oil,16.38806279827655
2012,Murphy Oil,13.039745335283532
2013,Murphy Oil,19.661134075242245
2013,Murphy Oil,11.276419643556698
2014,Murphy Oil,22.072817180505048
2014,Murphy Oil,11.864656027335336
2015,Murphy Oil,19.887615993993467
2015,Murphy Oil,11.376667255229153
2016,Murphy Oil,16.39330273984149
2016,Murphy Oil,10.061023771998162
2017,Murphy Oil,14.494551692213191
2017,Murphy Oil,10.208920925206003
2018,Murphy Oil,14.803417136679828
2018,Murphy Oil,11.24930915621747
2019,Murphy Oil,18.431494454670084
2019,Murphy Oil,9.421226912789267
2020,Murphy Oil,16.812498065036543
2020,Murphy Oil,9.438732997842472
2021,Murphy Oil,15.441816684008128
2021,Murphy Oil,9.779862211447613
2022,Murphy Oil,15.726520175703104
2022,Murphy Oil,10.712766272831502
1998,Naftogaz,10.230646944329475
1998,Naftogaz,42.274002804389845
1999,Naftogaz,10.230646944329475
1999,Naftogaz,42.274002804389845
2000,Naftogaz,10.230646944329475
2000,Naftogaz,42.274002804389845
2001,Naftogaz,10.230646944329475
2001,Naftogaz,43.796639033252994
2002,Naftogaz,10.230646944329475
2002,Naftogaz,45.31927526211612
2003,Naftogaz,10.815255341148305
2003,Naftogaz,46.84242624291599
2004,Naftogaz,11.107559539557714
2004,Naftogaz,48.386682053122016
2005,Naftogaz,11.136789959398657
2005,Naftogaz,49.382727050704894
2006,Naftogaz,11.4144789478876
2006,Naftogaz,51.201088267222495
2007,Naftogaz,11.692167936376544
2007,Naftogaz,49.416185926592696
2008,Naftogaz,10.902946600671129
2008,Naftogaz,48.64405802148969
2009,Naftogaz,10.318338203852296
2009,Naftogaz,47.87193011638668
2010,Naftogaz,9.646038547510647
2010,Naftogaz,47.099802211283674
2011,Naftogaz,7.149760693094256
2011,Naftogaz,44.366469427219
2012,Naftogaz,4.653482838677864
2012,Naftogaz,41.633136643154344
2013,Naftogaz,2.157204984261472
2013,Naftogaz,38.89980385908969
2014,Naftogaz,1.7801325683133284
2014,Naftogaz,43.37042442963612
2015,Naftogaz,1.701210434742787
2015,Naftogaz,41.44782594592963
2016,Naftogaz,1.5696735454585509
2016,Naftogaz,40.92277897045958
2017,Naftogaz,1.4469057821265972
2017,Naftogaz,42.20965881229794
2018,Naftogaz,1.3329071447469258
2018,Naftogaz,42.724410749033275
2019,Naftogaz,1.405983194349279
2019,Naftogaz,41.43753090719491
2020,Naftogaz,1.3095228088741724
2020,Naftogaz,39.37852316025356
2021,Naftogaz,1.2159854653831603
2021,Naftogaz,35.180721116176855
2022,Naftogaz,0.0043845629761412
2022,Naftogaz,32.222184359790475
1928,National Iranian Oil Co.,1.5918920077320426
1929,National Iranian Oil Co.,1.6215914854882372
1930,National Iranian Oil Co.,1.7641489787179725
1931,National Iranian Oil Co.,1.7017800754299637
1932,National Iranian Oil Co.,1.915616315274566
1933,National Iranian Oil Co.,2.1027230251385935
1934,National Iranian Oil Co.,2.23934062281709
1935,National Iranian Oil Co.,2.224490883938993
1936,National Iranian Oil Co.,2.435357176007976
1937,National Iranian Oil Co.,3.017466940029394
1938,National Iranian Oil Co.,3.0263767833562527
1939,National Iranian Oil Co.,2.845209969043464
1940,National Iranian Oil Co.,2.5600949825839936
1941,National Iranian Oil Co.,1.9601655319088584
1942,National Iranian Oil Co.,2.791750909082314
1943,National Iranian Oil Co.,2.8838192901265183
1944,National Iranian Oil Co.,3.941120698247053
1945,National Iranian Oil Co.,5.001392054143208
1946,National Iranian Oil Co.,5.6993297814137875
1947,National Iranian Oil Co.,5.9963245589757355
1948,National Iranian Oil Co.,7.3862601179656515
1949,National Iranian Oil Co.,7.962429986435832
1950,National Iranian Oil Co.,9.429584187591855
1951,National Iranian Oil Co.,33.1066731231321
1952,National Iranian Oil Co.,2.227460831714612
1953,National Iranian Oil Co.,4.454921663429224
1954,National Iranian Oil Co.,10.394817214668189
1955,National Iranian Oil Co.,46.925174854787834
1956,National Iranian Oil Co.,76.92164738854459
1956,National Iranian Oil Co.,1.1335913509073938
1957,National Iranian Oil Co.,103.35418259155796
1957,National Iranian Oil Co.,1.8643904046752395
1958,National Iranian Oil Co.,118.20392146965538
1958,National Iranian Oil Co.,1.9117691584104384
1959,National Iranian Oil Co.,132.75666557019088
1959,National Iranian Oil Co.,2.3365014630489007
1960,National Iranian Oil Co.,155.7427076245518
1960,National Iranian Oil Co.,2.6458482797445666
1961,National Iranian Oil Co.,174.66471883127303
1961,National Iranian Oil Co.,7.596709373901716
1962,National Iranian Oil Co.,193.58673003799424
1962,National Iranian Oil Co.,7.811007121565537
1963,National Iranian Oil Co.,216.87535921549733
1963,National Iranian Oil Co.,7.912324764168503
1964,National Iranian Oil Co.,248.89722433456404
1964,National Iranian Oil Co.,3.0688312150143453
1965,National Iranian Oil Co.,278.0080108064429
1965,National Iranian Oil Co.,3.1651194206823416
1966,National Iranian Oil Co.,310.02987592550966
1966,National Iranian Oil Co.,3.5684948409447848
1967,National Iranian Oil Co.,378.44022413442497
1967,National Iranian Oil Co.,3.774555974497716
1968,National Iranian Oil Co.,413.37316790067945
1968,National Iranian Oil Co.,4.047894938354631
1969,National Iranian Oil Co.,491.9722913747524
1969,National Iranian Oil Co.,7.157909223923418
1970,National Iranian Oil Co.,557.4715609364797
1970,National Iranian Oil Co.,28.888867083280623
1971,National Iranian Oil Co.,660.8148529116496
1971,National Iranian Oil Co.,21.791456883357533
1972,National Iranian Oil Co.,730.6807404441587
1972,National Iranian Oil Co.,32.648188966192706
1973,National Iranian Oil Co.,853.1546045079874
1973,National Iranian Oil Co.,51.145583328317805
1974,National Iranian Oil Co.,876.5082344328339
1974,National Iranian Oil Co.,57.390977755301286
1975,National Iranian Oil Co.,778.6975870128657
1975,National Iranian Oil Co.,56.20264572123216
1976,National Iranian Oil Co.,856.3033286238766
1976,National Iranian Oil Co.,57.855945555419495
1977,National Iranian Oil Co.,824.2579617846756
1977,National Iranian Oil Co.,47.947608564179866
1978,National Iranian Oil Co.,762.976566010281
1978,National Iranian Oil Co.,38.03927157294022
1979,National Iranian Oil Co.,461.12482714005
1979,National Iranian Oil Co.,28.13093458170058
1980,National Iranian Oil Co.,241.9058633045329
1980,National Iranian Oil Co.,18.22259759046094
1981,National Iranian Oil Co.,200.85804615378507
1981,National Iranian Oil Co.,15.306981975987188
1982,National Iranian Oil Co.,322.2328783238565
1982,National Iranian Oil Co.,18.22259759046094
1983,National Iranian Oil Co.,355.116103668271
1983,National Iranian Oil Co.,22.596021012171565
1984,National Iranian Oil Co.,316.48038081264497
1984,National Iranian Oil Co.,34.69582581223762
1985,National Iranian Oil Co.,327.56536700894486
1985,National Iranian Oil Co.,43.734234217106255
1986,National Iranian Oil Co.,296.2002584080478
1986,National Iranian Oil Co.,39.06924923394825
1987,National Iranian Oil Co.,334.4913108618322
1987,National Iranian Oil Co.,41.18307055444172
1988,National Iranian Oil Co.,326.04518310848005
1988,National Iranian Oil Co.,51.46061559546169
1989,National Iranian Oil Co.,408.98820620446423
1989,National Iranian Oil Co.,57.146066043685494
1990,National Iranian Oil Co.,449.47039597078367
1990,National Iranian Oil Co.,59.59095551720247
1991,National Iranian Oil Co.,482.07458365587433
1991,National Iranian Oil Co.,66.25736483891599
1992,National Iranian Oil Co.,499.1187508907035
1992,National Iranian Oil Co.,64.3531033907128
1993,National Iranian Oil Co.,523.246624537964
1993,National Iranian Oil Co.,69.68157315213949
1994,National Iranian Oil Co.,534.6275691837785
1994,National Iranian Oil Co.,81.85736618415778
1995,National Iranian Oil Co.,539.0181137466234
1995,National Iranian Oil Co.,90.86588952897804
1996,National Iranian Oil Co.,545.2028757250624
1996,National Iranian Oil Co.,103.50553149362248
1997,National Iranian Oil Co.,543.5243039653603
1997,National Iranian Oil Co.,120.98383437454008
1998,National Iranian Oil Co.,539.825638957887
1998,National Iranian Oil Co.,128.7062067814256
1999,National Iranian Oil Co.,528.6758090669367
1999,National Iranian Oil Co.,148.784375039328
2000,National Iranian Oil Co.,548.9275451069833
2000,National Iranian Oil Co.,155.06523793026156
2001,National Iranian Oil Co.,553.6436919243151
2001,National Iranian Oil Co.,169.89219295148183
2002,National Iranian Oil Co.,513.8783576037284
2002,National Iranian Oil Co.,193.0593101721384
2003,National Iranian Oil Co.,558.606149909265
2003,National Iranian Oil Co.,208.50405498590945
2004,National Iranian Oil Co.,597.7076786802917
2004,National Iranian Oil Co.,215.96901497923216
2005,National Iranian Oil Co.,617.1905448491071
2005,National Iranian Oil Co.,266.421848037551
2006,National Iranian Oil Co.,604.106642046655
2006,National Iranian Oil Co.,279.57562237061273
2007,National Iranian Oil Co.,587.3902714373969
2007,National Iranian Oil Co.,288.04449077683046
2008,National Iranian Oil Co.,607.8542990522213
2008,National Iranian Oil Co.,299.370636973596
2009,National Iranian Oil Co.,607.4198942144183
2009,National Iranian Oil Co.,363.45860557833913
2010,National Iranian Oil Co.,622.4349735506721
2010,National Iranian Oil Co.,376.2082424221071
2011,National Iranian Oil Co.,621.4479416234633
2011,National Iranian Oil Co.,390.75461791254384
2012,National Iranian Oil Co.,523.6008300323605
2012,National Iranian Oil Co.,411.090198584009
2013,National Iranian Oil Co.,488.15595896726654
2013,National Iranian Oil Co.,415.20622307687904
2014,National Iranian Oil Co.,506.83422715995187
